user_id,date,transaction_type,transaction_amount
user_157,2025-07-07,Fuel,9640.48
user_157,2025-09-27,Healthcare,20020.12
user_157,2025-07-14,Salary Credit,40035.26
user_157,2025-05-06,Salary Credit,10498.76
user_157,2025-10-08,EMI,48910.5
user_157,2025-09-24,Dining,46165.96
user_157,2025-06-15,Rent,40826.3
user_158,2025-10-24,Fuel,5919.3
user_158,2025-06-28,Rent,17670.93
user_158,2025-10-22,Groceries,47727.66
user_158,2025-10-15,Utilities,44977.72
user_158,2025-10-13,Rent,1630.61
user_158,2025-08-11,Groceries,32324.13
user_158,2025-11-03,Groceries,39071.42
user_158,2025-08-31,Utilities,37589.27
user_158,2025-05-20,Salary Credit,5077.52
user_158,2025-09-10,Dining,24159.45
user_158,2025-05-10,Healthcare,10046.14
user_158,2025-07-15,Utilities,41250.83
user_158,2025-07-11,Salary Credit,29039.18
user_158,2025-10-12,Insurance,4591.07
user_158,2025-09-04,Utilities,25243.33
user_158,2025-09-27,Utilities,48387.02
user_158,2025-05-06,Groceries,20192.07
user_158,2025-10-29,Groceries,36721.89
user_158,2025-07-01,Rent,10758.66
user_158,2025-10-13,Rent,43403.18
user_158,2025-09-11,Insurance,20800.52
user_158,2025-07-21,Groceries,3148.42
user_158,2025-06-26,Utilities,38683.16
user_158,2025-08-20,Rent,6238.73
user_158,2025-09-07,Investment,20433.47
user_158,2025-07-15,Groceries,45707.62
user_158,2025-10-05,Salary Credit,6487.36
user_158,2025-06-08,Salary Credit,22601.3
user_158,2025-06-02,Fuel,33255.02
user_158,2025-07-21,Healthcare,38117.62
user_158,2025-07-17,Dining,10298.59
user_158,2025-07-19,Utilities,37465.27
user_158,2025-06-29,Dining,2332.64
user_158,2025-09-16,Utilities,10026.01
user_158,2025-10-02,Investment,17197.0
user_158,2025-07-10,Healthcare,1163.75
user_158,2025-08-29,Groceries,23039.49
user_158,2025-10-19,EMI,38944.11
user_159,2025-09-27,Groceries,38335.82
user_159,2025-05-07,EMI,9218.79
user_159,2025-10-25,Rent,14580.3
user_159,2025-06-19,Healthcare,34310.56
user_159,2025-07-29,Healthcare,7460.26
user_159,2025-09-16,Fuel,43062.27
user_159,2025-08-09,Utilities,33413.71
user_159,2025-06-10,Groceries,7931.34
user_159,2025-10-15,EMI,19091.06
user_159,2025-07-16,Salary Credit,42079.57
user_159,2025-06-23,Utilities,10085.87
user_159,2025-06-08,Fuel,49731.07
user_159,2025-07-02,Fuel,36217.92
user_159,2025-09-03,Rent,40618.0
user_159,2025-09-28,Salary Credit,40365.43
user_159,2025-09-16,Dining,35925.83
user_159,2025-05-24,Utilities,30012.04
user_159,2025-06-05,Groceries,39071.34
user_159,2025-08-16,Utilities,25079.62
user_159,2025-07-01,Salary Credit,38929.97
user_159,2025-08-06,Dining,48459.83
user_159,2025-08-07,Rent,7523.01
user_159,2025-05-14,Dining,21481.18
user_160,2025-08-24,Healthcare,16668.63
user_160,2025-08-11,Fuel,19674.75
user_160,2025-08-20,Groceries,10994.62
user_160,2025-08-08,Salary Credit,13338.18
user_160,2025-07-24,Rent,44461.06
user_160,2025-09-10,Groceries,1769.45
user_160,2025-07-17,Insurance,46544.17
user_160,2025-06-29,Investment,6594.09
user_160,2025-08-24,Utilities,8516.72
user_160,2025-07-18,Dining,28097.66
user_160,2025-07-24,EMI,3485.29
user_160,2025-07-31,Utilities,31161.53
user_160,2025-08-21,Insurance,36082.63
user_160,2025-06-02,Rent,21845.48
user_160,2025-10-21,Utilities,1607.83
user_160,2025-10-04,Dining,6934.39
user_160,2025-08-04,EMI,26786.84
user_160,2025-09-30,Rent,17448.32
user_160,2025-05-28,EMI,47669.27
user_160,2025-07-12,Groceries,41474.5
user_160,2025-05-13,Salary Credit,11480.93
user_160,2025-10-11,EMI,2102.96
user_160,2025-10-19,Salary Credit,6672.39
user_160,2025-10-16,Utilities,18477.75
user_160,2025-10-21,Investment,47851.16
user_160,2025-07-28,Utilities,45753.22
user_160,2025-08-06,Insurance,18744.02
user_160,2025-10-12,EMI,31333.87
user_160,2025-06-23,Fuel,22419.21
user_160,2025-09-24,Fuel,18912.51
user_160,2025-08-19,Investment,42253.51
user_161,2025-06-05,EMI,24238.79
user_161,2025-07-30,Rent,7274.53
user_161,2025-09-07,EMI,23356.42
user_161,2025-10-17,Salary Credit,5972.73
user_161,2025-10-17,Healthcare,3440.22
user_161,2025-08-23,Rent,39964.32
user_161,2025-08-02,Healthcare,6570.52
user_161,2025-09-10,Dining,1818.95
user_161,2025-05-25,Investment,27915.25
user_161,2025-06-25,Rent,22741.63
user_161,2025-05-28,EMI,38290.49
user_161,2025-06-06,Rent,24704.72
user_161,2025-05-26,Investment,26055.86
user_161,2025-06-11,Healthcare,1149.89
user_161,2025-08-02,Rent,40710.64
user_161,2025-07-05,Fuel,22664.18
user_161,2025-07-25,Groceries,29841.0
user_161,2025-06-23,Rent,48722.96
user_161,2025-10-18,Salary Credit,23441.04
user_161,2025-11-01,Dining,25663.97
user_161,2025-10-16,Investment,22921.67
user_161,2025-05-13,Dining,3167.21
user_161,2025-06-26,Dining,16940.89
user_161,2025-07-12,Salary Credit,40743.36
user_161,2025-07-07,EMI,18375.5
user_161,2025-10-22,Healthcare,47717.43
user_161,2025-11-01,Insurance,15361.71
user_162,2025-10-03,Groceries,6153.19
user_162,2025-07-04,Dining,1727.11
user_162,2025-07-20,Utilities,22037.26
user_162,2025-09-08,Fuel,26818.74
user_162,2025-06-11,Healthcare,33980.12
user_162,2025-08-04,Insurance,21582.47
user_162,2025-09-30,Investment,30009.93
user_162,2025-07-30,Insurance,1969.36
user_162,2025-09-20,Rent,28282.26
user_162,2025-07-21,Fuel,10348.76
user_162,2025-10-28,Dining,30544.65
user_162,2025-05-21,Groceries,41217.98
user_162,2025-05-24,Insurance,46137.48
user_162,2025-07-11,Investment,44537.01
user_162,2025-07-21,Investment,41248.06
user_162,2025-06-16,Rent,17985.07
user_162,2025-09-19,Rent,26468.49
user_162,2025-05-07,Groceries,35124.12
user_162,2025-06-20,Insurance,1439.54
user_162,2025-08-16,Salary Credit,49001.23
user_162,2025-10-27,Investment,21032.8
user_162,2025-08-29,Rent,15874.76
user_162,2025-10-08,Fuel,31528.46
user_162,2025-10-02,Salary Credit,37877.25
user_162,2025-09-05,Rent,3003.59
user_162,2025-06-19,Utilities,24539.86
user_162,2025-09-20,Insurance,6654.01
user_162,2025-09-10,EMI,2348.86
user_162,2025-06-15,EMI,29485.45
user_162,2025-09-07,Healthcare,38529.5
user_162,2025-07-24,Healthcare,3863.26
user_162,2025-05-19,Utilities,37985.72
user_163,2025-09-15,EMI,28921.36
user_163,2025-07-18,Fuel,12839.88
user_163,2025-08-11,Rent,16174.96
user_163,2025-10-22,Groceries,2593.7
user_163,2025-05-26,Utilities,30638.04
user_163,2025-05-11,Salary Credit,40487.68
user_163,2025-11-01,EMI,32505.91
user_163,2025-09-11,Utilities,41174.73
user_163,2025-07-19,Investment,39274.63
user_163,2025-07-28,Healthcare,49490.05
user_163,2025-06-10,Dining,32577.33
user_163,2025-09-02,Dining,23430.76
user_163,2025-07-30,Insurance,34415.21
user_163,2025-08-04,Investment,19419.95
user_163,2025-07-20,Healthcare,37620.38
user_163,2025-08-31,Rent,20838.92
user_163,2025-09-06,Investment,47794.88
user_163,2025-10-28,Groceries,11206.04
user_163,2025-11-03,EMI,47651.05
user_163,2025-07-26,Insurance,24254.65
user_163,2025-09-09,EMI,12787.97
user_163,2025-05-08,Groceries,38228.66
user_163,2025-08-08,Investment,9559.26
user_163,2025-09-22,Healthcare,33651.71
user_163,2025-10-29,Utilities,14810.74
user_163,2025-05-17,Utilities,45642.5
user_163,2025-08-20,Utilities,22580.37
user_163,2025-08-17,Salary Credit,3816.28
user_163,2025-07-04,EMI,8674.57
user_163,2025-05-17,Investment,42482.02
user_163,2025-06-23,Groceries,1802.19
user_163,2025-05-17,Insurance,3023.55
user_163,2025-07-14,Insurance,41080.78
user_163,2025-08-29,Healthcare,42290.42
user_163,2025-05-16,Rent,4906.63
user_163,2025-09-11,Salary Credit,42130.86
user_163,2025-08-15,Salary Credit,31725.82
user_163,2025-09-22,EMI,5206.36
user_163,2025-09-17,Healthcare,47213.85
user_163,2025-07-16,Rent,12142.93
user_164,2025-07-15,Utilities,25891.28
user_164,2025-05-07,Healthcare,44305.07
user_164,2025-06-28,Utilities,22704.72
user_164,2025-10-01,Groceries,44923.62
user_164,2025-10-29,Rent,48812.56
user_164,2025-08-27,Salary Credit,36682.36
user_164,2025-06-10,Healthcare,25430.65
user_164,2025-06-23,Utilities,48246.82
user_164,2025-06-13,Healthcare,2011.52
user_164,2025-05-29,Rent,48540.16
user_164,2025-07-29,Investment,44761.1
user_164,2025-08-23,EMI,26987.65
user_164,2025-08-03,Groceries,38012.72
user_164,2025-10-08,Insurance,47366.75
user_164,2025-07-18,Fuel,26336.34
user_164,2025-10-28,Dining,28768.84
user_164,2025-06-18,Insurance,48639.7
user_164,2025-09-30,Fuel,22164.56
user_164,2025-10-01,Salary Credit,27185.44
user_164,2025-10-06,Salary Credit,40687.58
user_164,2025-06-11,EMI,27234.7
user_164,2025-09-10,Investment,23978.23
user_164,2025-10-02,Insurance,33495.91
user_164,2025-08-08,Groceries,42184.88
user_164,2025-08-14,Investment,28389.74
user_164,2025-09-05,EMI,29986.18
user_164,2025-08-24,Rent,38348.17
user_164,2025-07-26,Rent,46740.36
user_164,2025-06-15,Healthcare,44604.0
user_164,2025-09-06,Utilities,13885.6
user_164,2025-07-14,Groceries,30195.13
user_164,2025-07-05,Investment,28204.6
user_164,2025-06-08,Healthcare,7946.63
user_164,2025-07-19,Investment,29140.5
user_164,2025-10-03,Insurance,33396.88
user_164,2025-10-09,Salary Credit,13723.16
user_164,2025-10-11,Utilities,18054.74
user_164,2025-05-28,Rent,13303.25
user_164,2025-07-13,Rent,39610.77
user_165,2025-09-10,Rent,18053.2
user_165,2025-08-17,Salary Credit,24970.6
user_165,2025-08-20,Healthcare,32295.18
user_165,2025-05-31,Groceries,24631.59
user_165,2025-07-11,Healthcare,28130.29
user_165,2025-10-05,Fuel,36281.83
user_165,2025-09-21,Fuel,5796.94
user_165,2025-09-07,Insurance,29261.17
user_165,2025-10-31,Investment,9495.4
user_165,2025-09-30,Salary Credit,44295.99
user_165,2025-09-19,Investment,35249.55
user_165,2025-09-23,EMI,41836.79
user_165,2025-10-30,Investment,19494.67
user_165,2025-06-08,Dining,36157.57
user_165,2025-05-17,Utilities,21750.76
user_165,2025-05-26,EMI,22926.46
user_165,2025-09-20,EMI,8008.63
user_165,2025-10-17,Insurance,1074.95
user_165,2025-09-17,Healthcare,17231.89
user_165,2025-07-07,Investment,7545.81
user_165,2025-08-22,Fuel,29209.87
user_165,2025-07-16,Dining,41363.23
user_165,2025-05-15,Investment,14123.25
user_165,2025-09-03,Healthcare,6690.36
user_165,2025-06-17,Healthcare,48399.23
user_165,2025-07-09,Dining,13662.95
user_165,2025-05-12,Investment,26868.82
user_165,2025-08-29,Healthcare,11783.63
user_165,2025-09-25,Salary Credit,44076.55
user_165,2025-05-15,Groceries,49258.12
user_165,2025-07-03,Investment,24236.42
user_165,2025-06-05,Healthcare,22536.13
user_165,2025-10-10,Utilities,3873.42
user_166,2025-10-24,Utilities,41734.52
user_166,2025-08-15,Rent,15345.03
user_166,2025-07-22,Dining,49936.18
user_166,2025-09-15,Rent,29531.65
user_166,2025-05-21,Dining,18208.48
user_166,2025-06-14,Utilities,32184.8
user_166,2025-06-01,Groceries,49929.66
user_166,2025-08-07,Dining,35879.37
user_166,2025-06-20,Rent,12016.12
user_166,2025-08-10,Insurance,36125.87
user_166,2025-09-15,Salary Credit,17415.59
user_166,2025-06-10,Dining,2667.65
user_166,2025-07-03,EMI,16400.27
user_166,2025-07-08,Healthcare,5172.58
user_166,2025-05-22,Fuel,39098.06
user_166,2025-07-07,Salary Credit,45545.48
user_166,2025-06-09,Fuel,45368.24
user_166,2025-10-05,EMI,37648.58
user_166,2025-10-23,Insurance,7659.91
user_166,2025-10-23,Rent,31005.84
user_167,2025-05-23,Fuel,32689.14
user_167,2025-06-22,Dining,35002.22
user_167,2025-07-15,EMI,1898.62
user_167,2025-09-21,Utilities,21111.35
user_167,2025-07-10,Rent,23767.29
user_167,2025-10-06,Insurance,44880.5
user_167,2025-09-12,Rent,38733.79
user_167,2025-09-14,Groceries,35159.63
user_167,2025-10-29,Utilities,27142.89
user_167,2025-06-26,Healthcare,31709.1
user_167,2025-09-23,Healthcare,27281.57
user_167,2025-10-21,Salary Credit,43381.79
user_167,2025-10-02,Insurance,41749.73
user_167,2025-06-08,Groceries,5296.46
user_167,2025-10-24,Rent,22421.12
user_167,2025-08-25,Investment,26090.09
user_167,2025-06-26,Rent,39470.2
user_167,2025-06-17,Fuel,31316.1
user_167,2025-06-02,Investment,31516.21
user_167,2025-07-21,EMI,27522.79
user_167,2025-08-21,Utilities,33326.81
user_167,2025-09-17,Utilities,40335.93
user_167,2025-05-14,Dining,35094.6
user_167,2025-07-20,Utilities,20093.46
user_167,2025-06-06,Utilities,27702.83
user_167,2025-05-25,EMI,46550.33
user_167,2025-07-13,Investment,28577.46
user_167,2025-08-23,Rent,16702.67
user_167,2025-10-14,Utilities,13430.33
user_167,2025-10-06,Fuel,40277.17
user_167,2025-08-06,Salary Credit,5976.98
user_167,2025-08-10,Utilities,7171.0
user_167,2025-08-29,Utilities,34136.39
user_168,2025-09-25,Insurance,49736.86
user_168,2025-10-08,Dining,35001.05
user_168,2025-09-29,Investment,44513.11
user_168,2025-06-11,Salary Credit,17887.42
user_168,2025-05-31,Rent,23986.8
user_168,2025-10-30,Investment,34296.92
user_168,2025-07-03,Salary Credit,11739.93
user_168,2025-07-29,Utilities,27121.96
user_168,2025-06-04,Healthcare,40471.44
user_168,2025-07-14,Dining,21351.82
user_168,2025-07-04,Dining,20834.08
user_168,2025-09-16,Groceries,5450.41
user_168,2025-06-21,Utilities,13365.31
user_168,2025-05-06,Fuel,30174.95
user_168,2025-08-08,Investment,24532.65
user_168,2025-09-04,Salary Credit,1726.27
user_168,2025-08-31,Utilities,15406.07
user_168,2025-06-27,Groceries,15286.31
user_168,2025-10-12,Utilities,12885.78
user_168,2025-09-06,Salary Credit,15019.21
user_168,2025-06-13,Investment,49932.68
user_169,2025-10-09,Healthcare,30862.83
user_169,2025-09-25,Investment,25126.42
user_169,2025-09-08,Salary Credit,16680.29
user_169,2025-08-02,Investment,13475.47
user_169,2025-10-08,Salary Credit,41099.47
user_169,2025-06-28,EMI,16080.01
user_169,2025-10-20,Fuel,24756.45
user_169,2025-10-29,Insurance,17325.88
user_169,2025-08-18,Salary Credit,28774.9
user_169,2025-09-18,EMI,38516.27
user_169,2025-09-01,Dining,10018.23
user_169,2025-05-27,Healthcare,40360.6
user_169,2025-06-09,Salary Credit,21545.0
user_169,2025-07-02,Dining,42923.35
user_169,2025-07-11,Fuel,13275.38
user_169,2025-06-21,Investment,43856.34
user_169,2025-07-28,Groceries,42787.27
user_169,2025-09-10,Groceries,38636.02
user_169,2025-06-16,Fuel,35179.62
user_169,2025-10-10,Salary Credit,5865.74
user_169,2025-06-08,Fuel,30380.7
user_169,2025-09-17,Fuel,11830.65
user_169,2025-07-21,Salary Credit,953.23
user_169,2025-08-24,Investment,8433.07
user_169,2025-05-09,Groceries,6361.51
user_169,2025-06-04,Groceries,15058.56
user_169,2025-08-21,Insurance,21695.01
user_169,2025-08-31,Insurance,34850.51
user_170,2025-10-08,EMI,20361.19
user_170,2025-10-10,Fuel,30857.02
user_170,2025-10-17,Investment,1873.57
user_170,2025-05-07,Rent,9255.44
user_170,2025-06-22,Rent,5068.86
user_170,2025-08-18,Healthcare,40856.63
user_170,2025-08-18,EMI,26903.74
user_170,2025-09-20,Healthcare,32151.18
user_170,2025-08-13,Salary Credit,802.9
user_170,2025-06-03,Healthcare,1243.19
user_170,2025-10-12,Insurance,29646.09
user_170,2025-08-23,Investment,24319.42
user_170,2025-06-17,Insurance,49586.03
user_170,2025-05-14,Groceries,10196.25
user_170,2025-07-29,Rent,9058.01
user_170,2025-06-06,Utilities,44182.69
user_170,2025-05-18,Fuel,22482.37
user_170,2025-08-31,Salary Credit,46583.78
user_170,2025-07-02,EMI,22582.71
user_170,2025-08-15,Investment,39730.15
user_170,2025-06-24,Groceries,32110.41
user_170,2025-08-06,Investment,4268.91
user_170,2025-05-10,Rent,46016.33
user_170,2025-07-12,Salary Credit,10592.6
user_170,2025-10-08,EMI,11825.97
user_170,2025-06-09,Insurance,17436.44
user_170,2025-05-12,Investment,17613.1
user_170,2025-08-14,Utilities,36610.06
user_170,2025-05-16,Healthcare,2880.64
user_170,2025-08-08,Healthcare,17842.54
user_170,2025-09-12,Groceries,18740.54
user_170,2025-06-26,EMI,47425.41
user_170,2025-06-21,Groceries,15833.27
user_170,2025-07-25,Rent,33751.58
user_170,2025-05-31,Dining,25421.4
user_171,2025-10-30,Fuel,39947.34
user_171,2025-06-16,EMI,2833.88
user_171,2025-07-13,Investment,13096.0
user_171,2025-06-12,Fuel,14617.74
user_171,2025-08-19,Insurance,17257.69
user_171,2025-09-05,Groceries,43558.58
user_171,2025-07-10,Rent,6014.48
user_171,2025-07-26,Dining,8131.11
user_171,2025-09-30,Insurance,14630.57
user_171,2025-10-03,Healthcare,30931.44
user_171,2025-10-04,Insurance,34267.52
user_171,2025-07-20,Utilities,36805.27
user_171,2025-09-07,Rent,22812.13
user_171,2025-09-20,Investment,38325.79
user_171,2025-05-06,Dining,33392.65
user_171,2025-07-10,Groceries,24719.62
user_171,2025-10-08,Salary Credit,9985.59
user_171,2025-09-09,Healthcare,27175.35
user_171,2025-09-27,Groceries,41072.56
user_171,2025-08-20,Insurance,18004.69
user_171,2025-05-26,Salary Credit,32925.21
user_171,2025-11-04,Salary Credit,40159.21
user_171,2025-08-04,Rent,30533.66
user_171,2025-06-21,Investment,48134.65
user_171,2025-08-08,Salary Credit,13119.03
user_171,2025-08-27,Dining,2143.41
user_171,2025-09-26,Utilities,49719.33
user_171,2025-07-31,Dining,16587.49
user_172,2025-05-30,Healthcare,41572.3
user_172,2025-06-23,EMI,31394.38
user_172,2025-09-04,Dining,16885.69
user_172,2025-09-18,Dining,44114.28
user_172,2025-08-07,Salary Credit,2270.31
user_172,2025-07-25,Rent,25977.76
user_172,2025-10-08,Investment,22306.81
user_172,2025-07-05,Healthcare,14686.98
user_172,2025-05-15,Rent,42206.73
user_172,2025-11-01,Fuel,49450.48
user_172,2025-05-19,EMI,13078.08
user_172,2025-10-15,Fuel,13451.81
user_172,2025-10-27,Investment,3147.62
user_172,2025-07-30,Healthcare,10908.17
user_172,2025-09-05,Healthcare,44010.91
user_172,2025-06-14,Rent,24018.02
user_172,2025-09-07,Utilities,11263.41
user_172,2025-05-30,Healthcare,5804.08
user_172,2025-08-13,Fuel,12425.72
user_172,2025-05-18,Utilities,6604.98
user_172,2025-10-09,Healthcare,23096.42
user_172,2025-08-29,Healthcare,25868.37
user_172,2025-10-06,EMI,43769.61
user_172,2025-07-29,Investment,40293.3
user_172,2025-07-12,Utilities,29174.35
user_172,2025-06-09,Utilities,26620.84
user_172,2025-05-10,Groceries,44297.56
user_172,2025-09-11,Utilities,3515.58
user_172,2025-05-23,Fuel,24321.42
user_172,2025-05-18,Groceries,41956.77
user_172,2025-09-23,Rent,14074.92
user_172,2025-09-19,Insurance,34210.68
user_172,2025-07-03,EMI,19153.69
user_172,2025-06-15,Salary Credit,40606.08
user_172,2025-07-30,Utilities,27252.13
user_172,2025-08-28,Investment,35668.39
user_172,2025-07-10,Groceries,13756.08
user_173,2025-06-10,Healthcare,32610.53
user_173,2025-10-17,Utilities,22751.76
user_173,2025-09-11,Healthcare,12155.56
user_173,2025-09-06,Utilities,39721.26
user_173,2025-06-18,Groceries,48801.4
user_173,2025-06-04,Healthcare,25248.47
user_173,2025-06-18,Investment,46037.56
user_173,2025-07-31,Groceries,47213.22
user_173,2025-09-06,Utilities,10899.47
user_173,2025-05-22,Groceries,26095.51
user_173,2025-08-29,Healthcare,46245.61
user_173,2025-10-24,Utilities,28073.77
user_173,2025-05-27,Dining,8805.27
user_173,2025-09-07,Rent,2716.71
user_173,2025-10-28,Rent,1237.69
user_173,2025-05-21,Dining,9198.59
user_173,2025-05-13,Salary Credit,1305.73
user_173,2025-07-09,Healthcare,19604.02
user_173,2025-05-20,Investment,19280.42
user_173,2025-06-17,Salary Credit,45547.02
user_173,2025-05-10,Healthcare,42143.12
user_173,2025-10-02,Utilities,33737.92
user_173,2025-05-25,Healthcare,46017.74
user_173,2025-09-01,Insurance,35885.86
user_173,2025-05-11,Rent,1054.6
user_173,2025-08-13,Rent,40982.58
user_174,2025-06-30,Fuel,19493.94
user_174,2025-06-17,Rent,14793.81
user_174,2025-05-21,Dining,44938.18
user_174,2025-10-24,EMI,46463.53
user_174,2025-08-20,Dining,32237.09
user_174,2025-09-21,Rent,29686.82
user_174,2025-08-25,Salary Credit,39415.35
user_174,2025-08-28,EMI,21346.44
user_174,2025-10-28,Healthcare,32254.97
user_174,2025-08-30,Dining,16085.66
user_174,2025-10-10,Investment,43384.55
user_174,2025-10-17,Utilities,16161.42
user_174,2025-10-15,Rent,2226.03
user_174,2025-08-01,Dining,36800.09
user_174,2025-07-07,Salary Credit,23123.68
user_174,2025-11-03,Investment,45841.97
user_174,2025-05-30,Salary Credit,18817.88
user_174,2025-09-21,EMI,47201.19
user_174,2025-06-21,Utilities,19269.88
user_174,2025-10-15,Rent,16904.67
user_174,2025-10-05,Salary Credit,22077.63
user_174,2025-06-09,Investment,21393.05
user_174,2025-06-21,Rent,4154.37
user_174,2025-10-14,Investment,45848.92
user_174,2025-11-01,EMI,43441.43
user_174,2025-07-13,Rent,35351.94
user_175,2025-09-17,EMI,578.49
user_175,2025-05-29,Insurance,27311.87
user_175,2025-05-31,Rent,20241.75
user_175,2025-08-22,Utilities,13808.8
user_175,2025-11-01,Utilities,23736.97
user_175,2025-05-20,Healthcare,30951.19
user_175,2025-07-02,Fuel,38763.78
user_175,2025-08-13,Dining,21779.88
user_175,2025-05-13,Healthcare,10513.95
user_175,2025-05-21,Healthcare,7470.92
user_175,2025-06-04,Healthcare,36417.97
user_175,2025-08-27,Utilities,31280.59
user_175,2025-08-11,Groceries,19726.51
user_175,2025-08-18,Insurance,39353.13
user_175,2025-05-20,Healthcare,12086.95
user_175,2025-05-17,Investment,28122.49
user_175,2025-08-02,Healthcare,44936.45
user_175,2025-07-14,Utilities,6356.51
user_175,2025-07-12,Healthcare,49752.82
user_175,2025-07-18,Insurance,39188.67
user_175,2025-05-27,Rent,18522.18
user_175,2025-09-04,Fuel,40241.11
user_175,2025-10-20,Investment,9440.2
user_175,2025-05-25,Insurance,42272.7
user_175,2025-07-10,Utilities,22996.3
user_175,2025-10-10,Investment,1656.99
user_175,2025-09-26,Utilities,12219.0
user_176,2025-07-22,Rent,7068.7
user_176,2025-09-23,Fuel,23000.33
user_176,2025-05-23,Healthcare,29076.96
user_176,2025-08-08,Groceries,19316.95
user_176,2025-06-01,EMI,48900.0
user_176,2025-06-16,Healthcare,42811.64
user_176,2025-07-04,Utilities,18742.92
user_176,2025-09-30,Groceries,47066.89
user_176,2025-06-05,Insurance,18379.74
user_176,2025-05-10,Healthcare,16060.55
user_176,2025-07-09,Rent,23298.25
user_176,2025-08-03,Insurance,14893.97
user_176,2025-08-08,Rent,33712.73
user_176,2025-09-10,Groceries,24669.75
user_176,2025-07-15,Investment,30305.1
user_176,2025-10-11,Rent,5280.31
user_176,2025-06-02,Healthcare,7660.34
user_176,2025-10-10,Rent,30623.31
user_176,2025-06-05,Utilities,20439.24
user_176,2025-06-10,Groceries,22069.25
user_177,2025-08-30,Groceries,7475.21
user_177,2025-10-20,Insurance,17046.24
user_177,2025-06-01,Utilities,4185.18
user_177,2025-07-25,Salary Credit,40652.56
user_177,2025-10-17,EMI,36189.8
user_177,2025-06-03,Fuel,13686.85
user_177,2025-06-05,Groceries,5709.17
user_177,2025-10-10,Healthcare,17657.27
user_177,2025-05-29,EMI,18956.0
user_177,2025-05-20,Salary Credit,16288.54
user_177,2025-07-01,Healthcare,6757.74
user_177,2025-06-21,Utilities,7506.03
user_177,2025-09-06,Fuel,25098.78
user_177,2025-07-21,Salary Credit,35660.18
user_177,2025-10-13,Salary Credit,46935.8
user_177,2025-07-09,Salary Credit,3636.78
user_177,2025-07-11,Investment,11368.09
user_177,2025-05-24,Fuel,20795.43
user_177,2025-07-04,Salary Credit,23238.23
user_177,2025-09-13,Dining,41450.4
user_177,2025-09-24,EMI,42457.11
user_177,2025-08-01,Insurance,49598.03
user_177,2025-06-29,Healthcare,8566.27
user_177,2025-08-16,Healthcare,30745.81
user_177,2025-08-17,EMI,750.31
user_178,2025-09-04,Insurance,26248.45
user_178,2025-09-30,Healthcare,9547.03
user_178,2025-11-03,EMI,35995.3
user_178,2025-05-09,Dining,4959.43
user_178,2025-07-29,Investment,4088.16
user_178,2025-06-27,Healthcare,46247.7
user_178,2025-10-05,Fuel,809.23
user_178,2025-06-19,Rent,3416.41
user_178,2025-10-01,Fuel,47177.07
user_178,2025-10-22,Salary Credit,5027.61
user_178,2025-07-18,Utilities,18904.17
user_178,2025-08-23,Salary Credit,30715.71
user_178,2025-05-19,Insurance,44352.47
user_178,2025-10-17,Rent,49062.22
user_178,2025-06-11,Rent,16091.68
user_178,2025-09-27,Investment,4503.11
user_178,2025-10-21,Salary Credit,37321.47
user_178,2025-05-14,Dining,47376.71
user_178,2025-10-03,Insurance,3135.39
user_178,2025-09-16,Utilities,7240.13
user_178,2025-08-23,Salary Credit,2124.99
user_178,2025-07-21,Rent,40578.27
user_179,2025-10-11,Fuel,34184.03
user_179,2025-10-04,Salary Credit,47870.56
user_179,2025-05-13,EMI,45349.52
user_179,2025-09-19,Rent,43924.2
user_179,2025-07-30,Utilities,39367.78
user_179,2025-09-08,Healthcare,35713.14
user_179,2025-08-01,EMI,11736.67
user_179,2025-06-06,Groceries,39973.71
user_179,2025-09-24,Healthcare,23682.1
user_179,2025-07-11,Utilities,27988.98
user_179,2025-08-10,Dining,43327.62
user_179,2025-05-29,Investment,17558.38
user_179,2025-10-20,Utilities,13226.0
user_179,2025-10-23,Insurance,38416.56
user_179,2025-10-14,Investment,41898.45
user_179,2025-06-01,Rent,47987.14
user_179,2025-05-16,Healthcare,46321.93
user_179,2025-05-15,Insurance,10508.14
user_179,2025-07-31,EMI,40641.37
user_179,2025-07-21,Rent,11054.26
user_179,2025-11-04,Rent,2258.32
user_179,2025-07-26,Fuel,2747.49
user_179,2025-09-24,Fuel,38846.82
user_179,2025-08-31,Utilities,20462.44
user_179,2025-06-27,Groceries,3901.68
user_179,2025-07-26,EMI,11060.12
user_179,2025-09-10,Fuel,22173.59
user_179,2025-10-25,Healthcare,38315.07
user_179,2025-09-13,Dining,17201.06
user_179,2025-07-20,Groceries,21323.5
user_179,2025-07-02,Salary Credit,20578.76
user_179,2025-07-28,EMI,48961.17
user_179,2025-06-27,Investment,2426.43
user_179,2025-07-31,Investment,22666.33
user_179,2025-10-03,Utilities,27623.71
user_179,2025-06-10,EMI,44604.29
user_179,2025-08-18,Healthcare,25417.3
user_179,2025-10-30,Healthcare,15530.17
user_180,2025-09-29,Fuel,40110.0
user_180,2025-10-11,Investment,46096.3
user_180,2025-09-03,EMI,20591.66
user_180,2025-10-05,Groceries,27239.51
user_180,2025-07-08,Fuel,17032.63
user_180,2025-08-10,Insurance,40907.07
user_180,2025-10-30,EMI,35382.05
user_180,2025-05-27,Investment,18325.25
user_180,2025-10-08,Utilities,17110.4
user_180,2025-06-01,Rent,18528.99
user_180,2025-06-03,Investment,8393.06
user_180,2025-05-24,Utilities,9547.23
